id,program_id,contact_id,webvisible
4154,1548,1883,0
4155,1548,3563,1
4156,1548,4624,1
4157,1619,1080,0
4158,1619,1711,1
4159,1677,2001,0
4160,1622,1982,1
4161,953,5590,0
4162,953,3604,1
4163,1052,1377,1
4164,374,909,1
4165,654,3412,1
4166,655,666,1
4167,655,497,0
4168,565,81,0
4169,565,855,0
4170,565,1907,1
4171,226,337,1
4172,462,3028,0
4173,462,2949,1
4174,887,1171,1
4175,887,1142,0
4176,337,726,0
4177,337,3149,1
4178,340,27,1
4179,341,2811,1
4180,343,420,1
4181,813,2435,0
4182,813,2434,1
4183,1080,2816,1
4184,1080,1286,0
4185,1080,490,0
4186,227,5405,1
4187,227,5390,1
4188,227,2221,0
4189,227,4770,0
4190,504,282,1
4191,943,1263,1
4192,943,906,0
4193,943,5363,0
4194,644,391,1
4195,657,523,1
4196,657,1304,1
4197,1568,1907,1
4198,1664,1992,1
4199,1569,1705,1
4200,1569,5555,0
4201,1715,2032,1
4202,1716,2033,1
4203,782,295,0
4204,782,1545,0
4205,782,2668,0
4206,782,1544,0
4207,786,52,1
4208,788,468,0
4209,788,4687,1
4210,788,617,0
4211,3958,3441,1
4212,910,3447,0
4213,910,1308,0
4214,910,4495,1
4215,274,1717,0
4216,274,2468,0
4217,274,3749,1
4218,940,1113,1
4219,1572,1918,1
4220,1608,1978,1
4221,1608,970,0
4222,1608,5133,1
4223,1609,1978,1
4224,1672,529,1
4225,54,4230,1
4226,54,4229,0
4227,24,1318,1
4228,829,1637,1
4229,829,2455,0
4230,5139,5250,0
4231,5139,5251,1
4232,5141,5042,1
4233,5144,5042,1
4234,1571,1921,1
4235,33,1113,1
4236,1034,2533,1
4237,163,5417,1
4238,163,312,0
4239,163,3540,0
4240,164,3749,1
4241,165,1738,1
4242,763,1279,1
4243,961,1280,0
4244,748,148,1
4245,748,1165,0
4246,748,930,0
4247,1947,2175,1
4248,3442,3651,1
4249,3442,3652,0
4250,3442,3227,0
4251,749,4841,1
4252,749,204,0
4253,750,110,0
4254,536,2942,0
4255,536,5028,1
4256,3444,2604,1
4257,680,657,1
4258,4047,3152,1
4259,4048,2233,1
4260,4054,4224,0
4261,4054,4898,1
4262,4055,4225,1
4263,4055,4216,0
4264,4058,1638,1
4265,4058,1636,0
4266,4062,4607,0
4267,4063,2606,1
4268,4064,4046,1
4269,4064,4096,0
4270,4065,4236,1
4272,4067,4970,0
4273,4081,4082,1
4274,4082,5414,0
4275,4082,5019,0
4276,5292,5230,1
4277,4197,4339,1
4278,4197,4852,0
4279,4277,4404,1
4280,4201,3850,1
4281,4206,5336,0
4282,4207,4343,1
4283,4936,2660,1
4284,4127,4276,1
4285,4552,2654,1
4286,4120,4267,1
4287,4120,4268,0
4288,5402,5380,0
4289,5402,5381,1
4290,5403,5380,1
4291,4122,4270,1
4292,4123,4270,1
4293,4144,4988,1
4294,4129,4276,1
4295,4130,4275,0
4296,4130,4885,1
4297,5288,5225,1
4298,4132,4280,1
4299,4133,4278,0
4300,4133,4282,1
4301,5399,5372,1
4302,5304,2797,1
4303,4148,4292,1
4304,4141,4283,1
4305,4141,4278,0
4306,4141,4282,0
4307,4213,2804,1
4308,4214,1939,1
4309,4216,4354,1
4310,5096,5034,1
4311,4143,4286,1
4312,4150,5113,0
4313,4150,2457,1
4314,4150,2922,0
4315,4150,3664,0
4316,4152,2233,1
4317,5430,5409,1
4318,4153,2942,0
4319,4153,5029,1
4320,5401,5378,1
4321,4169,1791,1
4322,4169,2152,0
4323,4169,4139,1
4324,4170,5033,1
4325,4172,3897,1
4326,4172,2017,1
4327,4161,632,1
4328,4163,3697,0
4329,4163,4297,0
4330,4163,4299,1
4331,4167,3095,1
4332,4248,4880,1
4334,4251,3568,0
4335,5505,3213,1
4336,4645,2520,1
4337,5016,3301,1
4338,5016,612,0
4339,5495,5453,1
4340,5519,5487,1
4341,5496,5454,1
4342,4984,3794,1
4343,5175,5153,1
4344,5326,5275,0
4345,5499,5455,1
4346,4988,4918,1
4347,4990,4920,1
4348,5659,5741,1
4349,5241,5209,1
4350,5660,5742,1
4351,5661,5743,1
4352,5467,5401,0
4353,5343,5335,1
4354,5454,751,0
4355,5008,4931,1
4356,5008,4932,0
4357,5547,5537,0
4358,5012,4066,1
4359,5549,5540,1
4360,5007,2023,1
4361,5531,5498,0
4362,5009,3231,1
4363,5009,3921,0
4364,5009,4664,0
4365,5009,5474,0
4366,5414,5397,1
4367,5022,2005,0
4368,5022,4965,1
4369,4371,4239,1
4370,4293,4418,1
4371,4295,4422,1
4372,5490,5439,1
4373,4287,4412,1
4374,4975,4900,1
4375,4301,4426,1
4376,4303,4425,1
4377,4292,4416,1
4380,4498,1636,0
4381,4498,4609,1
4382,5142,5042,1
4383,4298,1970,1
4384,4298,4424,1
4385,4299,3772,1
4386,4300,3773,1
4387,4300,4561,1
4388,4902,3625,0
4389,4902,3626,0
4390,4902,4391,1
4391,5145,5042,1
4392,4318,1481,1
4393,5152,5119,1
4394,5534,5501,1
4395,5535,5502,1
4396,4325,1415,0
4397,4325,4107,1
4398,4326,3680,1
4399,4327,4369,1
4400,4328,4471,1
4401,4328,5235,0
4402,5327,5277,1
4403,5328,2911,0
4404,5328,3257,1
4405,5328,4145,1
4406,4658,4672,1
4407,4664,4675,1
4408,4664,4674,0
4409,4664,5511,0
4410,4669,3355,1
4411,4676,4265,0
4412,4678,4682,1
4413,4691,3966,0
4414,4691,4691,1
4415,4693,4049,1
4416,5171,4547,1
4417,5171,4011,0
4418,5171,4546,1
4419,5171,3831,0
4420,5550,4725,1
4421,4679,4265,0
4422,5536,5504,1
4423,5537,5505,1
4424,5538,5506,1
4425,4701,4696,1
4426,4701,4694,0
4427,4703,4702,1
4428,5540,5510,1
4429,4684,4685,1
4430,4688,3234,1
4431,4688,1795,1
4432,4839,3091,0
4433,4839,3092,0
4434,4839,4778,1
4435,4842,4779,1
4436,4844,4780,1
4437,4690,3966,0
4438,4690,4691,1
4439,4692,4174,1
4440,4695,3864,1
4441,5370,1738,1
4442,5236,2417,1
4443,4704,4700,0
4444,4704,3549,0
4445,4712,1942,1
4446,4712,3615,0
4447,4713,4709,0
4449,4722,1924,1
4450,4722,3683,0
4451,4722,3878,0
4452,4723,4723,1
4453,4723,4722,1
4454,4724,4723,1
4455,4724,4722,1
4458,5238,4276,0
4459,5238,5206,0
4460,5239,2069,0
4461,5239,5207,1
4462,5242,1711,1
4463,5243,4372,1
4464,4480,4010,1
4465,4481,4534,0
4466,4481,4535,1
4467,4481,5006,1
4468,4487,4538,1
4469,4487,5401,1
4471,4488,2532,1
4472,4490,4540,1
4473,4492,3099,0
4474,4492,4542,0
4475,4492,3861,1
4476,4493,4543,1
4477,4494,5004,0
4478,4494,5744,1
4479,5645,5710,1
4480,5341,5285,1
4481,5342,5286,1
4482,4508,3850,1
4483,5071,5017,1
4484,4565,1423,0
4485,4565,4589,1
4486,4565,4590,0
4487,5309,5258,1
4488,4599,2342,1
4489,681,669,0
4490,681,3063,1
4491,682,633,1
4493,1563,5679,0
4494,1563,5678,1
4495,1563,5680,1
4496,1564,617,1
4497,1565,1904,1
4498,270,5413,1
4499,441,41,1
4500,442,1666,1
4501,443,756,0
4502,443,980,1
4503,444,2280,0
4504,444,1415,1
4505,5566,5573,1
4506,420,47,0
4507,420,3263,1
4508,421,170,0
4509,421,1366,1
4510,423,1707,1
4511,423,716,0
4512,423,4380,0
4513,114,219,1
4514,104,609,1
4515,104,2485,0
4516,359,2685,1
4517,1504,1874,1
4518,1327,1928,1
4519,1502,1873,1
4520,1590,1957,1
4521,5228,5201,1
4522,1593,1954,1
4523,1594,1952,1
4524,1595,3864,0
4525,1595,5162,1
4526,1596,1958,1
4527,1606,970,0
4528,1606,1985,0
4529,1606,2883,0
4530,1606,3474,1
4531,364,1577,1
4532,365,1793,1
4533,368,2264,1
4534,369,949,0
4535,369,3164,1
4536,4711,3762,1
4537,4711,4708,1
4538,4720,4719,1
4539,370,1578,0
4540,370,1580,0
4541,370,2491,1
4542,3059,1864,1
4543,3060,2292,1
4544,3071,888,1
4545,3071,3264,0
4546,105,3151,1
4547,105,1789,0
4548,105,1895,0
4549,107,3529,0
4550,107,3527,1
4551,625,1200,1
4552,626,832,0
4553,626,2466,1
4554,627,281,1
4555,240,2988,0
4556,240,3272,1
4557,1352,3190,1
4558,1480,1859,0
4559,1481,1860,0
4560,2276,2418,1
4561,2282,2403,1
4562,2293,2446,0
4563,2293,674,0
4564,2293,3623,1
4565,2293,3693,0
4566,2298,2393,1
4567,2302,2397,1
4568,1355,1937,1
4569,241,1252,0
4570,241,632,1
4571,2491,2666,1
4572,243,1978,1
4573,243,1361,0
4574,244,2,0
4575,245,196,1
4576,4175,4320,1
4577,4176,3613,1
4578,4176,3628,0
4579,574,1544,1
4580,574,295,0
4581,574,2668,1
4582,574,1545,0
4583,15,3149,1
4584,676,782,1
4585,72,1328,1
4586,496,1112,1
4587,496,1506,0
4588,699,4423,1
4589,699,1705,0
4590,699,89,0
4591,699,2829,0
4592,700,889,1
4593,94,4063,0
4594,94,3174,1
4595,94,1700,0
4596,94,2089,0
4597,884,1650,1
4598,884,600,0
4599,884,703,0
4600,1,93,0
4601,2,5653,0
4602,2,4143,1
4603,25,1245,1
4604,880,282,1
4605,684,1168,1
4606,684,1074,0
4607,1421,1819,1
4608,1423,1819,1
4609,1577,1920,1
4610,1631,1984,1
4611,457,213,1
4612,457,1519,0
4613,458,2087,0
4614,458,5295,1
4615,460,714,1
4616,2711,2979,1
4617,150,55,0
4618,150,1499,1
4619,150,1165,0
4620,471,208,1
4621,602,481,0
4622,602,632,1
4623,673,453,1
4624,2173,3215,1
4625,1438,1829,1
4626,1494,1832,1
4627,5310,5261,1
4628,5310,5262,1
4629,4619,4648,1
4630,4620,2302,1
4631,5237,4276,1
4632,4627,4923,1
4633,4632,4652,1
4634,4608,3790,1
4635,4608,5049,1
4636,4608,5050,0
4637,4612,4638,0
4638,4614,2421,1
4639,4615,4641,1
4640,4615,5208,1
4641,4615,4642,0
4642,4618,4643,0
4643,4618,5208,1
4644,4618,4642,0
4645,4630,4669,1
4646,4630,4917,0
4647,4630,5459,0
4648,4650,1840,1
4649,4648,4003,1
4650,4641,2014,1
4651,4642,2014,1
4652,5324,4810,1
4653,5332,5278,0
4654,5613,5645,1
4655,5614,5645,1
4656,5298,5243,1
4657,4649,4665,1
4658,4652,1826,1
4659,4653,4666,1
4660,4651,1826,0
4661,4651,4385,1
4662,4661,4677,1
4663,4662,4681,1
4664,4665,4675,1
4665,4667,4675,1
4666,4670,4680,1
4667,5575,5592,0
4668,5163,3764,1
4669,4708,245,1
4670,4714,4710,1
4671,1660,1990,1
4672,1660,4409,1
4673,1441,3331,0
4674,1459,1844,1
4675,1661,5653,1
4676,1661,5241,0
4677,2231,2359,1
4678,2231,2360,1
4679,2324,88,0
4680,2324,2443,1
4681,2324,1615,0
4682,2333,2460,0
4683,2333,2818,1
4684,2334,2460,0
4685,2334,2819,1
4686,674,633,1
4687,11,4312,1
4688,344,5354,1
4689,344,3055,0
4690,711,1096,0
4691,711,1678,1
4692,714,1055,1
4693,281,5416,0
4694,281,659,0
4695,281,827,1
4696,355,1584,0
4697,355,1129,0
4698,355,1042,0
4699,355,3914,1
4700,360,909,1
4701,360,2692,0
4702,550,439,1
4703,2229,2358,1
4704,2232,2360,1
4705,2232,2359,1
4706,2234,2361,1
4707,2265,2412,1
4708,2330,2457,0
4709,2352,1707,1
4710,2352,4380,0
4711,675,1174,1
4712,1345,2647,1
4713,1598,1333,1
4714,1598,1334,1
4715,1344,2647,1
4716,688,1174,1
4717,904,709,0
4718,904,214,0
4719,904,1707,1
4720,904,4380,0
4721,906,1198,1
4722,123,819,1
4723,123,141,0
4724,2969,3144,1
4725,2969,3145,0
4726,738,1158,0
4727,738,3920,1
4728,125,387,1
4729,126,387,1
4730,148,1333,1
4731,148,659,0
4732,1284,1333,1
4733,1315,1935,0
4734,1315,4055,1
4735,1316,1935,0
4736,1316,4056,1
4737,1471,2322,1
4739,2289,2386,1
4740,2317,2428,1
4741,2317,2430,1
4742,2317,2429,1
4743,2317,2431,1
4744,2340,2465,1
4745,288,726,0
4746,288,2487,1
4747,288,2488,0
4748,287,5492,0
4749,287,202,0
4750,287,1773,1
4751,1450,1836,1
4752,220,1173,0
4753,3946,4093,1
4754,4451,632,1
4755,4961,4875,1
4756,4962,4580,1
4757,652,482,1
4758,652,4421,0
4759,653,486,0
4760,653,3460,0
4761,653,4658,1
4762,2195,2340,1
4763,2196,2340,1
4764,2197,2341,1
4765,2197,5559,0
4766,2396,2556,1
4767,587,323,1
4768,588,323,1
4769,1234,17,1
4770,1235,782,1
4771,1419,5004,1
4772,1419,795,0
4773,1419,352,0
4774,1419,3924,0
4775,1426,1819,1
4776,2619,703,1
4777,593,325,1
4778,500,1707,1
4779,500,716,0
4780,500,214,0
4781,1427,1903,1
4782,2155,2325,1
4783,3967,3470,1
4784,2159,2692,1
4785,2160,2319,1
4786,2161,1366,1
4787,2266,2413,1
4788,2267,2414,1
4789,2268,2415,1
4790,2269,2415,1
4791,173,86,0
4792,173,3505,1
4793,174,181,0
4794,174,1722,1
4795,174,1513,0
4796,174,4157,1
4797,175,1291,1
4798,176,169,1
4799,599,38,1
4800,192,449,0
4801,192,1958,1
4802,589,316,0
4803,589,855,0
4804,589,3424,1
4805,1174,1638,1
4806,1174,1636,0
4807,2146,2244,1
4808,3603,3395,1
4809,3608,2275,1
4810,3609,3785,1
4811,3628,3799,1
4812,3628,3800,0
4813,5576,5597,1
4814,3594,3772,1
4815,3598,3774,0
4816,3598,4376,0
4817,3620,344,1
4818,3604,3395,1
4819,3605,3781,1
4820,3607,3783,1
4821,3679,3855,1
4822,4238,4374,1
4823,4991,3201,1
4824,5612,5645,1
4826,3676,3838,1
4827,3676,4867,1
4828,3677,2000,1
4829,3677,3840,0
4830,3629,3801,1
4831,3629,3802,1
4832,3669,5445,1
4833,4941,4870,1
4834,5348,5301,1
4835,3670,5446,0
4836,3675,4688,1
4837,3678,3841,1
4838,3678,3842,0
4839,3681,3844,1
4840,3681,4632,0
4841,3681,4634,0
4842,3698,1924,1
4843,3698,3878,0
4844,3700,3856,1
4845,3700,3857,1
4846,4334,2172,1
4847,4334,1729,0
4848,4337,279,0
4849,4337,3041,1
4850,4338,1928,1
4851,4338,3655,1
4852,4338,4087,0
4853,4338,4051,0
4854,4705,1923,1
4855,4705,3683,0
4856,4705,3878,0
4857,4749,3482,1
4858,4749,3483,0
4859,4751,4750,0
4860,4751,4751,1
4861,2836,2071,1
4862,2837,2677,0
4863,2837,3375,1
4864,1165,1632,0
4865,1165,1633,0
4866,1165,1746,1
4867,1220,5656,0
4868,1220,1771,1
4869,135,1511,1
4870,139,2134,1
4871,262,3749,1
4872,263,1221,0
4873,263,1689,1
4874,1774,2047,1
4875,1996,2320,1
4876,2387,271,1
4877,2863,3022,1
4878,3178,3173,1
4879,3178,3340,0
4880,3178,4134,1
4881,3191,3367,0
4882,3195,2682,1
4883,3255,3436,1
4884,3255,3435,0
4885,3258,3450,1
4886,266,1521,1
4887,3256,3437,0
4888,3256,3438,0
4889,1509,1876,1
4890,2725,2893,0
4891,2725,2894,0
4892,2725,2895,1
4893,271,5069,1
4894,293,1533,0
4895,293,1743,0
4896,293,4505,1
4897,293,5179,0
4898,298,62,1
4899,1308,3261,1
4900,1391,1943,1
4901,1402,1938,1
4902,1503,1872,1
4903,2727,1011,1
4904,2782,1334,1
4905,2782,476,0
4906,2943,617,1
4907,2943,3597,1
4908,303,2380,1
4909,303,1789,1
4910,304,1239,1
4911,314,5648,1
4912,318,2645,1
4913,318,1539,0
4914,5654,5734,1
4915,5654,5735,0
4916,5646,5712,1
4917,5646,5713,0
4918,5646,5739,1
4919,5159,3091,0
4920,5159,3092,0
4921,5159,5077,1
4922,5052,3299,1
4923,5052,612,0
4924,5053,3299,1
4925,5053,612,0
4926,5023,4969,1
4927,5027,4522,1
4928,5028,4978,0
4929,5029,4980,1
4930,5031,4981,1
4931,5032,5224,1
4932,5032,5232,0
4933,5119,5256,1
4934,5119,5070,0
4935,5042,4993,1
4936,5042,5240,0
4937,5036,2863,1
4938,5036,2865,0
4939,5037,2863,1
4940,5425,1711,1
4941,5247,5212,0
4942,5248,5213,1
4943,5249,1958,1
4944,5250,5215,1
4945,5381,5358,1
4946,5317,5270,1
4947,5634,5695,1
4948,5635,5698,1
4949,5635,5699,0
4950,4822,2045,1
4951,4822,4769,1
4952,5251,5217,1
4955,4572,3292,1
4956,5294,4282,1
4957,4573,4574,1
4958,4574,4382,1
4959,4574,4987,0
4960,4577,3075,1
4961,4583,2071,1
4962,5378,5356,1
4964,4590,4628,1
4965,4918,4840,1
4966,4924,4855,1
4967,4924,4856,0
4968,5211,5182,1
4969,5195,5173,1
4970,5196,5173,1
4971,5212,5181,0
4972,5212,1711,1
4973,5133,5104,1
4974,5134,2606,1
4975,5161,2731,1
4976,5375,5341,1
4977,5375,5342,1
4978,5290,5227,1
4979,5128,5086,1
4980,5128,5087,0
4981,5291,5228,1
4982,4596,2500,1
4983,4816,1957,1
4984,5616,5645,1
4985,5619,5659,0
4986,5619,5662,1
4987,5620,5661,1
4988,5621,5665,1
4989,4629,2749,1
4990,4631,4669,1
4991,5615,5645,1
4992,5305,1738,1
4993,5583,5006,1
4994,5588,5631,0
4995,5303,5246,1
4996,5220,5195,1
4997,5216,5193,1
4998,5216,5596,0
4999,5217,1415,1
5000,5219,1415,1
5001,5219,4107,0
5002,5230,5202,0
5003,5231,5203,1
5004,5233,5380,1
5005,5233,4853,0
5006,5235,5381,1
5007,5373,1738,1
5010,5494,5450,1
5011,1894,2133,1
5012,2932,4717,1
5013,2933,3099,0
5014,2933,4717,0
5015,2933,3861,0
5016,2934,3114,0
5017,2934,1481,1
5018,2940,2834,0
5019,2940,3109,1
5020,326,1252,1
5021,326,2225,1
5022,4547,3770,1
5023,4550,4572,1
5024,330,706,0
5025,330,5344,1
5026,1829,2082,1
5027,1976,2194,1
5028,2010,2216,1
5029,2018,4745,1
5030,2083,56,1
5031,2083,1239,0
5032,2083,5629,1
5033,2785,2939,1
5034,2789,1112,1
5035,2789,1506,1
5036,2590,2743,0
5037,2590,3467,0
5038,2806,2946,1
5039,2085,1415,1
5040,2085,2280,0
5041,2085,488,0
5042,2790,2940,0
5043,2791,305,0
5044,2791,1737,1
5045,331,5644,0
5047,2013,3093,1
5048,333,5693,0
5049,333,1771,1
5050,5622,5669,0
5051,336,2511,1
5052,338,2639,1
5053,1194,1651,1
5054,1194,1652,0
5055,2576,2090,1
5056,2743,2910,1
5057,2941,3112,1
5058,2941,3847,0
5059,3012,3179,1
5060,1195,1171,0
5061,1195,2451,1
5062,1195,1142,0
5063,1269,4105,0
5064,342,1377,1
5066,371,1580,1
5067,375,1578,0
5068,375,1582,1
5069,1803,2068,1
5070,1804,2068,1
5071,2001,2208,1
5072,2505,2673,1
5073,2505,3472,1
5074,2506,4454,1
5075,2506,3118,0
5076,2759,2924,0
5077,1230,1791,1
5078,1230,2152,0
5079,1230,4139,1
5080,1271,782,1
5081,1272,782,1
5082,1273,782,1
5084,2004,2210,1
5085,2524,2691,0
5086,2524,2950,0
5087,2524,4031,1
5088,2524,4527,0
5089,2528,130,0
5090,2528,3923,1
5091,2614,2788,0
5092,2614,2796,1
5093,1274,782,1
5094,1474,1856,1
5095,4845,4780,1
5097,4847,4782,1
5098,4850,4795,1
5099,4850,5304,0
5100,1477,1870,0
5101,1477,5143,1
5102,1773,2042,1
5103,1777,2047,1
5104,1532,3325,1
5105,2465,2643,1
5106,2465,4482,0
5107,2466,4220,0
5108,2466,3580,0
5109,2466,5289,1
5110,2745,2911,0
5111,2745,3257,1
5112,2745,3911,1
5113,2747,2914,1
5114,2746,617,1
5115,3938,4087,1
5116,3938,4451,1
5117,3940,4451,1
5118,3940,4087,1
5119,5055,5009,1
5120,5056,5011,1
5121,2766,2927,1
5122,2766,2933,0
5123,2766,5575,0
5124,2761,2925,1
5125,3037,1958,0
5126,3037,3594,0
5127,3037,3608,1
5128,3037,5606,0
5129,3038,352,0
5130,3038,5526,1
5131,2186,2335,1
5132,2187,2335,1
5133,2241,2365,1
5134,1530,1886,1
5135,1538,2066,0
5136,1538,2797,1
5137,5118,5063,1
5138,5118,5064,1
5139,2008,2214,1
5140,2457,2621,1
5142,2179,2332,1
5143,2468,2688,1
5144,1531,1986,1
5145,1141,1650,0
5146,1141,3,0
5147,1141,3391,0
5148,1141,3899,1
5149,2474,2652,1
5150,2507,1227,0
5151,2507,4454,1
5152,2694,3276,1
5153,2458,2626,1
5154,2458,4983,0
5155,2458,4457,0
5156,2176,2327,1
5157,2582,2740,1
5158,2582,3467,0
5159,2182,2334,1
5160,2242,2366,1
5161,2243,2367,1
5162,2467,2646,1
5163,5035,2863,1
5164,2489,344,1
5165,2489,2572,0
5166,2490,344,1
5167,2819,3201,0
5168,2819,3819,1
5169,2767,3201,0
5170,2767,1119,1
5171,2767,5168,1
5172,3022,3191,1
5173,2795,2943,1
5174,2797,2943,0
5175,2797,172,0
5176,2797,2236,1
5177,3156,3334,1
5178,1135,980,0
5179,1135,4102,0
5180,1135,4191,1
5181,3157,3335,0
5182,3168,5389,0
5183,3168,5296,1
5184,3168,5297,0
5185,2244,2368,1
5186,2363,2928,1
5187,2215,2434,1
5188,2215,652,0
5189,2215,2435,0
5191,3991,937,0
5192,3991,4178,1
5193,2039,2238,1
5194,1139,836,0
5195,1139,1951,0
5196,1139,2760,1
5197,1260,1735,1
5198,2449,2616,0
5199,3432,2266,0
5200,3433,2616,1
5201,2450,2617,1
5202,3978,4191,1
5203,3979,3381,1
5204,3980,5079,1
5205,2475,5199,0
5206,2514,2680,1
5208,2515,2681,1
5209,2535,2697,1
5210,2535,2698,0
5211,2536,2705,1
5212,2536,2698,0
5213,2536,3119,0
5214,2814,2955,1
5215,2817,2956,1
5216,2818,2957,1
5217,4965,4889,1
5218,4965,4890,1
5219,4965,4891,1
5220,4966,4889,1
5221,4966,4890,1
5222,4966,4891,1
5223,4968,2014,1
5224,2534,2720,1
5225,2534,3467,0
5226,2538,2720,1
5227,2538,3467,0
5228,3074,3243,1
5229,3266,3462,1
5230,3266,3555,0
5231,1144,1606,0
5232,1144,1679,0
5233,1144,4604,1
5234,1145,1604,0
5235,1145,4191,0
5236,1145,5316,1
5237,1146,1607,1
5238,1146,1608,0
5239,1147,1609,1
5240,1776,2048,0
5241,1776,3290,1
5242,2070,2254,1
5243,2105,2288,0
5244,2105,3497,1
5245,1148,1610,1
5246,1149,1384,1
5247,2453,2612,1
5248,2455,2620,1
5249,1814,4721,1
5250,2157,2692,1
5251,2322,1649,1
5252,2322,4791,0
5253,1824,3363,1
5254,1824,3523,0
5255,2518,2684,1
5256,2518,4716,1
5257,2510,782,1
5258,2520,1574,1
5259,2520,5081,1
5260,3184,862,1
5261,3964,4111,1
5262,2546,3134,1
5263,2546,3467,0
5264,3240,3418,0
5265,3240,3421,1
5266,3185,4168,0
5267,3185,3156,1
5268,3185,3465,1
5269,2547,3134,1
5270,2547,3467,0
5271,3267,3464,1
5272,1287,1769,1
5273,1475,1857,1
5274,1475,3611,0
5275,4601,2823,0
5276,4601,4625,1
5277,4601,4626,1
5278,1446,1835,1
5281,1487,4386,1
5282,1811,2072,1
5283,2681,2856,1
5284,2682,2857,1
5285,2683,2858,1
5286,2434,2587,0
5287,2434,2804,1
5288,3977,4107,1
5289,3041,3213,1
5290,3042,3214,1
5291,3042,3809,0
5292,3083,3258,1
5293,3083,3571,0
5294,3086,2032,1
5295,3087,2032,1
5296,3088,2032,1
5297,3117,3299,1
5298,3117,612,0
5299,3118,3300,1
5300,3118,612,0
5301,3121,2777,1
5302,1825,617,0
5303,1825,3039,1
5304,1827,21,0
5305,1827,4419,1
5306,1854,5673,1
5307,1810,2071,1
5308,2445,2607,1
5309,2481,2657,1
5310,1826,25,1
5311,2539,2721,1
5312,2539,3467,0
5313,2574,2685,1
5314,2696,2494,0
5315,2696,4742,1
5316,2698,2874,1
5317,2699,3147,0
5318,2699,5096,0
5320,2778,2934,1
5321,2936,3101,1
5322,2936,3102,1
5323,2936,3103,1
5324,2993,4684,1
5325,2935,3100,1
5326,2944,3112,1
5327,2944,3847,0
5328,2994,4684,1
5329,2996,3169,1
5330,1855,2092,1
5331,1857,2094,1
5332,1858,2095,1
5333,1859,2096,1
5334,2677,2853,1
5335,1861,2099,1
5336,1861,5688,1
5337,2462,2637,1
5338,2462,2595,0
5339,2678,2854,1
5340,2757,2920,0
5341,2757,3173,1
5342,1862,2100,1
5343,2913,3079,1
5344,3167,3349,1
5345,1929,2160,1
5346,1929,2161,1
5347,1863,2102,1
5348,1930,2162,1
5349,2748,2916,0
5350,2748,3241,1
5351,1153,1614,1
5352,1153,1161,0
5353,1153,1597,0
5354,1931,2162,1
5355,5215,5191,1
5356,1489,3681,1
5357,1648,2025,1
5358,2443,2605,1
5359,2443,3501,0
5360,2680,1636,0
5361,2680,1638,1
5362,2915,3081,1
5363,2918,3083,1
5364,3027,3194,1
5365,1651,2019,1
5366,1151,2836,1
5367,4563,1619,0
5368,4563,1616,0
5369,4563,4076,0
5370,4563,4079,1
5371,1152,1613,0
5372,1152,3205,1
5373,1933,2165,1
5374,2368,2502,1
5375,2027,2229,1
5376,2407,2566,1
5377,2408,2587,0
5378,2408,2804,1
5379,2412,2568,1
5380,2415,2001,1
5381,3474,4252,1
5382,4696,4692,1
5383,4696,2925,0
5384,3476,4250,1
5385,2410,1302,1
5386,2411,2568,1
5387,2413,2568,1
5388,3030,3197,1
5389,2416,2571,1
5390,2501,3661,0
5391,2501,3413,0
5392,2512,2677,0
5393,2512,3375,1
5394,2513,2679,1
5395,3010,3178,1
5396,3072,63,1
5397,3025,3190,0
5398,3025,4194,1
5399,3031,1873,1
5400,3045,3216,1
5401,3045,4044,0
5402,3076,2922,1
5403,3076,5052,1
5404,3076,5053,1
5405,3076,5054,1
5406,3325,3534,1
5407,1154,1615,0
5408,1154,1616,0
5409,1154,4079,0
5410,1154,4076,1
5411,1155,88,0
5412,1156,1618,1
5413,1156,1597,0
5414,1156,1627,1
5415,1158,1605,1
5416,1158,498,0
5417,1159,1622,0
5418,1157,1619,1
5419,1157,1616,0
5420,1157,4076,0
5421,1342,1969,1
5422,2647,2823,1
5423,2437,2591,1
5424,3961,1922,1
5425,5106,5044,1
5426,2438,2592,1
5429,3068,3240,1
5430,3068,5302,0
5431,3252,3441,1
5432,3252,4101,0
5433,1798,2061,0
5434,1830,722,0
5435,1830,3043,1
5436,1830,617,1
5437,1831,2083,1
5438,1832,2084,1
5439,4114,2041,1
5440,3470,3672,1
5441,3470,4776,0
5442,1834,617,1
5443,1834,4830,1
5444,1834,3597,1
5445,1926,2159,1
5446,1975,2193,1
5447,2460,942,1
5448,2461,2635,0
5449,2461,4456,1
5450,2469,2646,1
5451,2470,2646,1
5452,2519,1574,1
5453,2519,5081,1
5454,2526,2692,0
5455,2526,909,0
5456,3046,3217,1
5457,2125,2305,1
5458,1478,2926,1
5459,1925,2158,0
5460,1925,5691,1
5461,1188,1649,1
5462,1188,1648,0
5463,1189,1649,0
5464,1189,4791,1
5465,2697,1375,1
5466,3023,3190,0
5467,3023,4195,1
5468,4857,17,1
5469,5149,1415,1
5470,5435,2993,1
5471,5637,5181,0
5472,5637,1711,1
5473,2589,2743,1
5474,2589,3467,0
5475,1924,2157,1
5476,1767,2041,1
5477,1767,2040,1
5478,1769,2041,1
5479,2442,2604,1
5480,2527,2692,0
5481,2527,909,1
5482,2701,2876,1
5483,2702,2876,1
5484,2703,213,1
5485,2703,2688,0
5486,1249,1384,1
5487,1192,1748,1
5488,1228,3822,1
